Timestamp(us), ax, ay, az, gx, gy, gz, mx, my, mz,period
3704663848,2765.703957,6161.45242,12803.13691,-256.3457173,886.3902239,200.5822009,-9.98749548,232.2092699,-625.0507588,0
3704683837,3121.924629,6813.1365,13747.78753,-254.6811347,848.1048245,210.5696964,0,237.2030177,-574.2809901,0
3704703826,2946.311167,6786.503179,14280.45395,-311.2769425,926.3402058,238.0353089,-9.98749548,232.2092699,-553.4737079,0
3704723815,2758.213335,6690.78968,15907.58343,-456.9279182,1029.544326,310.4446512,-19.97499096,242.1967654,-583.4361943,0
3704743804,3122.75692,6325.413804,17314.988,-682.4788578,1101.953668,322.0967292,0,247.1905131,-562.628912,0
3704763793,3667.075424,6178.098246,17578.82434,-959.6318574,983.7683048,245.5259306,-9.98749548,232.2092699,-562.628912,0
3704783782,3757.795174,6630.032416,17369.08693,-1166.040097,578.4424466,176.4457535,4.16145645,237.2030177,-553.4737079,0
3704803771,3344.146403,5450.675658,15640.41792,-1136.077611,-49.9374774,137.3280629,-9.98749548,222.2217744,-501.8716479,0
3704823760,2244.689609,4128.99709,13268.38775,-987.9297612,-955.4704009,49.9374774,-9.98749548,222.2217744,-501.8716479,0
3704843750,-552.6414166,3424.046367,11798.56133,-888.0548064,-1649.601337,-94.88120706,-19.97499096,217.2280267,-481.0643656,0
3704863739,-2201.410462,3471.486971,11179.33661,-873.9058545,-1530.583682,-229.712396,-9.98749548,227.2155222,-491.0518611,0
3704883728,-981.2714309,3914.265937,10516.83274,-789.0121429,-891.3839716,-305.4509034,-9.98749548,217.2280267,-470.2445789,0
3704903717,1664.58258,4244.685579,9645.42376,-562.628912,-388.6800324,-329.5873508,-19.97499096,202.2467835,-481.0643656,0
3704923706,3815.223273,4151.468955,8837.268917,-218.060318,-322.9290205,-306.2831947,-24.9687387,217.2280267,-521.0143475,0
3704943695,4532.658365,3714.516027,8525.991975,119.8499458,-567.6226598,-280.4821647,-14.98124322,207.2405312,-481.0643656,0
3704963684,3841.024303,3723.671231,9355.786391,330.4196421,-803.9933861,-285.4759125,-29.96248644,232.2092699,-470.2445789,0
3704983673,3256.755818,3976.687784,10874.718,458.5925008,-694.9632272,-305.4509034,-24.9687387,207.2405312,-521.0143475,0
3705003662,3990.836736,4129.829381,12123.98722,574.2809901,-370.3696241,-300.4571557,-24.9687387,222.2217744,-491.0518611,0
3705023651,5479.805853,3816.055565,11736.97177,727.4225875,-210.5696964,-277.1529996,-19.97499096,222.2217744,-521.0143475,0
3705043640,6342.891921,2798.995608,9632.107099,876.4027284,-382.0217021,-290.4696602,-14.98124322,217.2280267,-541.8216298,0
3705063629,5567.196439,2055.759486,9200.14792,881.3964761,-764.0434042,-360.3821286,-9.98749548,217.2280267,-583.4361943,0
3705083618,4113.183555,2808.150812,11483.95522,767.3725694,-1000.414131,-394.5060715,-19.97499096,227.2155222,-562.628912,0
3705103607,4415.305293,3805.235778,12486.86622,750.7267436,-982.1037222,-347.0654679,0,227.2155222,-625.0507588,0
3705123596,5898.448372,4328.746999,11784.41238,808.1548426,-927.1724971,-375.3633718,-29.96248644,242.1967654,-614.230972,0
3705143585,7019.54474,4949.636302,11152.70329,863.918359,-1012.066209,-508.5299782,-14.98124322,232.2092699,-665.833032,0
3705163574,7169.357172,5643.767237,10641.67643,907.1975061,-1184.350506,-684.9757317,-9.98749548,247.1905131,-645.0257498,0
3705183563,6696.615719,6520.169966,10124.82354,952.9735271,-1256.759848,-833.1235813,-4.99374774,232.2092699,-635.0382543,0
3705203552,6493.536645,7115.258238,9372.432217,1188.511962,-1322.51086,-757.3850739,0,261.3394651,-695.7955184,0
3705223541,4782.345752,6873.061473,7741.97358,1585.514907,-1526.422226,-661.6715756,14.14895193,251.3519696,-728.2548788,0
3705243530,5602.152673,5932.572315,5348.30383,1829.376255,-1560.546169,-562.628912,9.15520419,251.3519696,-737.4100829,0
3705263519,4811.475947,9746.131006,23721.96635,412.8164798,-545.150795,-218.8926093,4.16145645,247.1905131,-779.0246474,0
3705283508,9851.832,14777.33185,21228.42164,-449.4372966,1519.763896,-0.83229129,19.14269967,251.3519696,-779.0246474,0
3705303497,11356.61465,9844.341378,9274.221844,367.0404589,535.9955908,327.9227683,4.16145645,251.3519696,-747.3975784,0
3705323486,4883.052998,7309.182109,5609.643295,143.1541019,-490.2195698,208.0728225,14.14895193,251.3519696,-799.8319297,0
3705343475,4733.240566,7354.125838,5223.460136,-21.63957354,-339.5748463,97.37808093,4.16145645,256.3457173,-768.2048607,0
3705363464,4632.53332,6971.271845,6443.599167,151.4770148,-222.2217744,59.92497288,19.14269967,256.3457173,-779.0246474,0
3705383453,5424.874628,7041.184313,8739.058545,104.8687025,-165.6259667,69.91246836,14.14895193,261.3394651,-768.2048607,0
3705403442,6605.063677,7735.315249,10506.01295,-30.79477773,-40.78227321,60.75726417,0,261.3394651,-747.3975784,0
3705423431,8253.000432,8642.512755,11699.51866,-151.4770148,94.04891577,72.40934223,14.14895193,266.3332128,-779.0246474,0
3705443420,8790.660605,8942.969911,11364.10527,-219.7249006,71.57705094,34.95623418,9.15520419,251.3519696,-758.2173652,0
3705463409,7794.407931,8880.548064,9909.260099,-213.8988615,-87.39058545,0,9.15520419,261.3394651,-758.2173652,0
3705483398,5620.463081,8312.925405,9156.036481,-147.3155583,-169.7874232,-36.62081676,0,251.3519696,-789.0121429,0
3705503387,4487.714636,7671.22882,8997.901136,-61.58955546,-81.56454642,-22.47186483,4.16145645,261.3394651,-768.2048607,0
3705523376,4583.428134,6948.79998,8859.740782,24.9687387,-27.46561257,-4.16145645,0,251.3519696,-779.0246474,0
3705543365,4780.68117,6361.202329,8409.471194,112.3593242,-59.92497288,-67.41559449,14.14895193,247.1905131,-758.2173652,0
3705563354,5605.481838,6196.408654,8486.874284,177.2780448,-133.9988977,-164.7936754,19.14269967,251.3519696,-758.2173652,0
3705583343,8018.294288,8019.95887,10530.1494,129.00515,-290.4696602,-76.57079868,19.14269967,251.3519696,-747.3975784,0
3705603332,9279.215592,9936.725711,11357.44694,18.31040838,-243.0290567,74.07392481,9.15520419,242.1967654,-737.4100829,0
3705623321,9567.188379,9404.059286,9870.974699,-38.28539934,19.14269967,27.46561257,19.14269967,256.3457173,-747.3975784,0
3705643310,7607.974682,8069.064057,8576.761743,-84.06142029,-48.27289482,-86.55829416,14.14895193,266.3332128,-768.2048607,0
3705663299,5893.454624,7454.833085,8536.811762,-102.3718287,-135.6634803,-124.8436935,9.15520419,256.3457173,-768.2048607,0
3705683288,5922.58482,7589.664274,9192.657298,-77.40308997,-118.1853632,-89.88745932,9.15520419,242.1967654,-758.2173652,0
3705703277,6807.310461,7806.8923,9461.487385,-44.94372966,-102.3718287,-26.63332128,4.16145645,251.3519696,-789.0121429,0
3705723266,7698.694433,7813.550631,9297.526001,-32.45936031,-68.24788578,-20.80728225,14.14895193,247.1905131,-768.2048607,0
3705743255,8066.567183,7611.303847,9072.807352,-28.29790386,-32.45936031,-59.92497288,14.14895193,251.3519696,-789.0121429,0
3705763244,7734.482958,7628.781964,8830.610587,-40.78227321,-32.45936031,-69.91246836,14.14895193,266.3332128,-758.2173652,0
3705783233,7126.078025,7691.203811,8785.666857,-50.76976869,-14.98124322,-42.44685579,0,256.3457173,-737.4100829,0
3705803222,6850.589608,7671.22882,8952.125115,-44.11143837,19.14269967,-10.81978677,9.15520419,266.3332128,-798.1673471,0
3705823211,6916.34062,7637.937168,9275.054136,-30.79477773,33.2916516,-0.83229129,14.14895193,256.3457173,-758.2173652,0
3705843200,7057.830139,7622.123634,9420.705112,-22.47186483,30.79477773,14.14895193,14.14895193,266.3332128,-768.2048607,0
3705863189,7092.786373,7677.88715,9315.836409,-20.80728225,25.80102999,25.80102999,4.16145645,247.1905131,-758.2173652,0
3705883178,6977.930175,7691.203811,9192.657298,-18.31040838,24.13644741,29.13019515,9.15520419,247.1905131,-789.0121429,0
3705903167,6814.801083,7667.067363,9141.055238,-17.47811709,21.63957354,29.13019515,9.15520419,256.3457173,-768.2048607,0
3705923156,6813.1365,7654.582994,9189.328133,-11.65207806,13.31666064,29.96248644,24.13644741,261.3394651,-768.2048607,0
3705943145,6922.99895,7602.148643,9258.40831,-2.49687387,5.82603903,23.30415612,19.14269967,256.3457173,-737.4100829,0
3705963134,7002.898914,7586.335108,9289.203088,4.16145645,3.32916516,9.98749548,14.14895193,256.3457173,-737.4100829,0
3705983123,7105.270743,7674.557985,9276.718718,6.65833032,3.32916516,6.65833032,24.13644741,251.3519696,-758.2173652,0
3706003112,7047.010352,7674.557985,9240.097902,3.32916516,6.65833032,8.3229129,4.16145645,261.3394651,-758.2173652,0
3706023101,6934.651028,7621.291343,9256.743727,-0.83229129,16.6458258,3.32916516,9.15520419,261.3394651,-830.6267074,0
3706043090,6842.266695,7640.434042,9260.905184,2.49687387,12.48436935,0.83229129,19.14269967,261.3394651,-779.0246474,0
3706063079,6864.73856,7695.365267,9208.470833,8.3229129,5.82603903,6.65833032,24.13644741,261.3394651,-758.2173652,0
3706083068,7008.724953,7768.606901,9191.825007,14.98124322,-0.83229129,14.98124322,14.14895193,247.1905131,-758.2173652,0
3706103057,7134.400938,7756.954823,9205.973959,19.97499096,-5.82603903,18.31040838,14.14895193,261.3394651,-747.3975784,0
3706123046,7215.965484,7746.967327,9255.079145,24.13644741,-2.49687387,15.81353451,14.14895193,266.3332128,-768.2048607,0
3706143035,7195.158202,7660.409033,9205.141667,23.30415612,4.16145645,14.98124322,14.14895193,247.1905131,-789.0121429,0
3706163024,7119.419695,7632.111129,9191.825007,20.80728225,9.15520419,12.48436935,14.14895193,276.3207083,-758.2173652,0
3706183013,6997.072875,7639.601751,9198.483337,19.97499096,6.65833032,10.81978677,9.15520419,256.3457173,-737.4100829,0
3706203002,6982.923923,7679.551733,9198.483337,19.14269967,4.99374774,17.47811709,9.15520419,251.3519696,-768.2048607,0
3706222991,7027.867653,7716.17255,9192.657298,18.31040838,4.99374774,24.9687387,14.14895193,256.3457173,-768.2048607,0
3706242980,7062.823887,7701.191306,9182.669803,17.47811709,5.82603903,30.79477773,0,247.1905131,-789.0121429,0
3706262969,7002.066623,7669.564237,9185.998968,19.97499096,6.65833032,26.63332128,9.15520419,251.3519696,-758.2173652,0
3706282958,6959.619767,7670.396529,9213.46458,19.14269967,9.15520419,25.80102999,0,237.2030177,-758.2173652,0
3706302947,7028.699944,7677.88715,9237.601028,17.47811709,15.81353451,24.9687387,14.14895193,251.3519696,-747.3975784,0
3706322937,7086.960334,7710.346511,9209.303124,19.14269967,18.31040838,20.80728225,9.15520419,261.3394651,-798.1673471,0
3706342926,7116.09053,7716.17255,9208.470833,19.14269967,20.80728225,16.6458258,4.16145645,251.3519696,-758.2173652,0
3706362915,7057.830139,7695.365267,9215.129163,19.14269967,21.63957354,12.48436935,9.15520419,266.3332128,-789.0121429,0
3706382904,7033.693692,7662.905907,9224.284367,17.47811709,25.80102999,11.65207806,4.16145645,251.3519696,-758.2173652,0
3706402893,7061.159304,7672.893403,9217.626037,14.98124322,27.46561257,9.98749548,4.16145645,256.3457173,-779.0246474,0
3706422882,7007.060371,7716.17255,9202.644794,14.98124322,26.63332128,9.15520419,0,261.3394651,-758.2173652,0
3706442871,7004.563497,7726.992336,9220.955202,14.14895193,25.80102999,6.65833032,0,266.3332128,-768.2048607,0
3706462860,7023.706196,7785.252727,9207.638541,14.14895193,21.63957354,4.16145645,24.13644741,251.3519696,-779.0246474,0
3706482849,6961.28435,7806.8923,9176.011472,13.31666064,19.14269967,6.65833032,14.14895193,251.3519696,-789.0121429,0
3706502838,6953.793728,7774.43294,9170.185433,13.31666064,19.14269967,9.15520419,9.15520419,266.3332128,-789.0121429,0
3706522827,6932.154154,7766.942318,9195.154172,11.65207806,17.47811709,8.3229129,4.16145645,266.3332128,-758.2173652,0
3706542816,6916.34062,7760.283988,9238.433319,10.81978677,15.81353451,6.65833032,24.13644741,247.1905131,-789.0121429,0
3706562805,6940.477067,7791.078766,9201.812502,9.98749548,10.81978677,5.82603903,9.15520419,276.3207083,-768.2048607,0
3706582794,6904.688542,7776.929814,9209.303124,9.98749548,9.15520419,1.66458258,19.14269967,247.1905131,-789.0121429,0
3706602783,6943.806232,7766.110027,9215.961454,9.15520419,10.81978677,3.32916516,9.15520419,256.3457173,-768.2048607,0
3706622772,6957.122893,7795.240222,9248.420814,6.65833032,8.3229129,1.66458258,14.14895193,261.3394651,-728.2548788,0
3706642761,6915.508329,7740.308997,9245.091649,4.16145645,6.65833032,-2.49687387,4.16145645,247.1905131,-768.2048607,0
3706662750,6942.973941,7714.507967,9240.097902,0,6.65833032,-4.99374774,24.13644741,256.3457173,-779.0246474,0
3706682739,6955.458311,7713.675676,9211.799998,-3.32916516,2.49687387,-7.49062161,9.15520419,256.3457173,-768.2048607,0
3706702728,7034.525983,7699.526724,9237.601028,-2.49687387,0,-6.65833032,-4.99374774,266.3332128,-758.2173652,0
3706722717,7007.892662,7692.036102,9235.104154,-2.49687387,-4.99374774,-9.15520419,0,251.3519696,-758.2173652,0
3706742706,6951.296854,7692.036102,9192.657298,0,-4.16145645,-10.81978677,14.14895193,251.3519696,-779.0246474,0
3706762695,7037.022857,7714.507967,9181.00522,1.66458258,0.83229129,-8.3229129,9.15520419,271.3269605,-768.2048607,0
3706782684,7061.159304,7708.681928,9170.185433,1.66458258,-0.83229129,-6.65833032,29.13019515,247.1905131,-768.2048607,0
3706802673,7073.643674,7678.719442,9210.135415,1.66458258,-0.83229129,-9.15520419,9.15520419,256.3457173,-798.1673471,0
3706822662,7034.525983,7657.912159,9250.085397,1.66458258,-1.66458258,-14.98124322,9.15520419,261.3394651,-779.0246474,0
3706842651,6987.08538,7668.731946,9199.315628,0.83229129,-4.99374774,-9.98749548,4.16145645,256.3457173,-809.8194252,0
3706862640,6982.923923,7678.719442,9164.359394,1.66458258,-4.99374774,-5.82603903,14.14895193,256.3457173,-768.2048607,0
3706882629,7017.047866,7659.576742,9176.843764,2.49687387,-5.82603903,-5.82603903,4.16145645,256.3457173,-809.8194252,0
3706902618,7052.0041,7692.036102,9206.80625,0,-5.82603903,-5.82603903,19.14269967,251.3519696,-789.0121429,0
3706922607,7056.165557,7724.495462,9215.961454,-1.66458258,-8.3229129,-2.49687387,4.16145645,256.3457173,-768.2048607,0
3706942596,7072.811382,7735.315249,9208.470833,-1.66458258,-6.65833032,-1.66458258,19.14269967,256.3457173,-768.2048607,0
3706962585,7005.395788,7672.061111,9163.527103,-4.16145645,-5.82603903,-2.49687387,14.14895193,256.3457173,-758.2173652,0
3706982574,6965.445806,7685.377772,9166.023977,-2.49687387,-4.16145645,-1.66458258,4.16145645,256.3457173,-737.4100829,0
3707002563,7009.557244,7687.042354,9196.818755,-1.66458258,-4.99374774,0,4.16145645,251.3519696,-768.2048607,0
3707022552,7086.960334,7675.390276,9196.818755,0,-4.16145645,-1.66458258,14.14895193,256.3457173,-798.1673471,0
3707042541,7149.382181,7685.377772,9226.781241,0,-7.49062161,-4.16145645,24.13644741,251.3519696,-789.0121429,0
3707062530,7143.556142,7649.589246,9219.290619,-1.66458258,-8.3229129,-8.3229129,24.13644741,261.3394651,-779.0246474,0
3707082519,7103.60616,7637.104877,9176.843764,-2.49687387,-6.65833032,-9.98749548,0,256.3457173,-768.2048607,0
3707102508,7050.339518,7636.272586,9156.868773,-1.66458258,-4.99374774,-9.15520419,4.16145645,256.3457173,-768.2048607,0
3707122497,7076.140548,7668.731946,9215.961454,-3.32916516,-0.83229129,-4.16145645,19.14269967,256.3457173,-758.2173652,0
3707142486,7097.780121,7667.067363,9208.470833,-2.49687387,-4.99374774,2.49687387,19.14269967,261.3394651,-789.0121429,0
3707162475,7068.649926,7643.763207,9157.701064,-1.66458258,-6.65833032,8.3229129,19.14269967,271.3269605,-779.0246474,0
3707182464,7100.276995,7607.142391,9136.893782,-0.83229129,0.83229129,19.97499096,9.15520419,247.1905131,-758.2173652,0
3707202453,7148.54989,7583.005943,9155.20419,-4.16145645,12.48436935,36.62081676,19.14269967,251.3519696,-728.2548788,0
3707222442,7254.250884,7533.900757,9105.266713,-7.49062161,39.94998192,62.42184675,9.15520419,266.3332128,-789.0121429,0
3707242431,7389.082073,7509.76431,9027.031331,-11.65207806,48.27289482,73.24163352,4.16145645,256.3457173,-779.0246474,0
3707262420,7213.46861,7531.403883,9044.509448,-6.65833032,27.46561257,59.09268159,14.14895193,247.1905131,-789.0121429,0
3707282409,7036.190566,7564.695535,9183.502094,2.49687387,38.28539934,53.26664256,-4.99374774,251.3519696,-747.3975784,0
3707302398,7048.674935,7677.054859,9400.730121,0,75.73850739,66.5833032,14.14895193,261.3394651,-789.0121429,0
3707322387,7013.718701,7722.83088,9587.16337,4.16145645,82.39683771,44.11143837,4.16145645,256.3457173,-789.0121429,0
3707342376,7027.035361,7707.017345,9448.170724,10.81978677,67.41559449,13.31666064,0,261.3394651,-768.2048607,0
3707362365,6962.116641,7652.08612,9268.395805,11.65207806,64.08642933,-2.49687387,14.14895193,251.3519696,-779.0246474,0
3707382354,6978.762467,7584.670526,9217.626037,5.82603903,57.42809901,0,14.14895193,251.3519696,-768.2048607,0
3707402343,6931.321863,7595.490313,9199.315628,3.32916516,29.96248644,2.49687387,14.14895193,256.3457173,-768.2048607,0
3707422332,6985.420797,7643.763207,9245.091649,9.98749548,9.98749548,-0.83229129,4.16145645,256.3457173,-779.0246474,0
3707442321,7129.40719,7684.545481,9402.394703,14.14895193,5.82603903,-9.15520419,14.14895193,251.3519696,-758.2173652,0
3707462310,7202.648824,7702.023598,9449.003015,10.81978677,11.65207806,-20.80728225,9.15520419,251.3519696,-747.3975784,0
3707482299,7146.885307,7662.073616,9284.20934,7.49062161,4.99374774,-31.62706902,0,261.3394651,-768.2048607,0
3707502288,7017.880157,7685.377772,9177.676055,3.32916516,4.16145645,-35.78852547,0,251.3519696,-789.0121429,0
3707522277,6988.749962,7660.409033,9238.433319,-6.65833032,19.97499096,-29.13019515,4.16145645,251.3519696,-737.4100829,0
3707542266,7053.668683,7578.012195,9329.985361,-10.81978677,25.80102999,-27.46561257,0,247.1905131,-768.2048607,0
3707562255,7061.991596,7484.795571,9398.233247,-12.48436935,14.14895193,-26.63332128,9.15520419,256.3457173,-779.0246474,0
3707582244,7047.010352,7443.181006,9302.519748,-13.31666064,13.31666064,-18.31040838,9.15520419,251.3519696,-758.2173652,0
3707602233,7018.712449,7492.286193,9114.421917,-8.3229129,5.82603903,-11.65207806,9.15520419,242.1967654,-758.2173652,0
3707622222,6973.768719,7572.186156,9069.478187,-0.83229129,-4.16145645,-4.99374774,9.15520419,242.1967654,-798.1673471,0
3707642211,6990.414545,7642.098625,9240.930193,4.16145645,3.32916516,2.49687387,0,256.3457173,-768.2048607,0
3707662200,7021.209322,7709.514219,9274.221844,8.3229129,5.82603903,6.65833032,9.15520419,251.3519696,-789.0121429,0
3707682189,7010.389536,7692.036102,9355.786391,6.65833032,14.98124322,6.65833032,0,251.3519696,-758.2173652,0
3707702178,7018.712449,7625.452799,9385.748877,4.99374774,28.29790386,6.65833032,0,251.3519696,-779.0246474,0
3707722167,7071.979091,7589.664274,9271.724971,3.32916516,25.80102999,6.65833032,4.16145645,247.1905131,-737.4100829,0
3707742156,7020.377031,7573.850739,9036.186536,3.32916516,32.45936031,1.66458258,0,266.3332128,-747.3975784,0
3707762145,6907.185416,7578.844487,8644.177338,14.14895193,95.71349835,-5.82603903,4.16145645,251.3519696,-779.0246474,0
3707782135,6932.986446,7571.353865,8205.559828,16.6458258,220.5571919,6.65833032,14.14895193,242.1967654,-768.2048607,0
3707802124,7186.835289,7447.342463,6436.108546,46.60831224,408.6550234,-0.83229129,9.15520419,256.3457173,-758.2173652,0
3707822113,6544.306413,6929.657281,5057.834169,-7.49062161,759.0496565,-96.54578964,4.16145645,261.3394651,-749.062161,0
3707842102,5857.666099,6591.747017,9726.156015,-375.3633718,1116.934911,-130.6697325,19.14269967,261.3394651,-749.062161,0
3707862091,4308.772008,7338.312304,15261.72538,-860.5891939,1156.884893,-19.97499096,19.14269967,276.3207083,-737.4100829,0
3707882080,3459.834893,6645.845951,16211.36975,-1060.339103,1457.342049,27.46561257,0,271.3269605,-716.6028007,0
3707902069,5036.194596,6096.533699,16498.51024,-1248.436935,1592.173238,169.7874232,4.16145645,256.3457173,-695.7955184,0
3707922058,5875.144216,6352.047125,15716.98872,-1436.534767,1462.335797,190.5947054,4.16145645,261.3394651,-665.833032,0
3707942047,7062.823887,6088.210786,14119.82173,-1423.218106,1253.430683,145.6509758,0,261.3394651,-593.4236898,0
3707962036,7821.041252,6729.907371,13260.89712,-1254.262974,453.5987531,103.20412,9.15520419,251.3519696,-604.2434765,0
3707982025,7269.232127,6094.869117,11131.896,-877.2350197,-471.0768701,79.06767255,0,247.1905131,-604.2434765,0
3708002014,4114.015846,4540.148987,9613.796691,-708.2798878,-1066.165142,4.16145645,9.15520419,251.3519696,-583.4361943,0
3708022003,916.3527103,4890.54362,11531.39582,-889.719389,-970.4516441,-33.2916516,9.15520419,237.2030177,-583.4361943,0
3708041992,2540.985308,6108.185777,12833.0994,-883.0610587,-181.4395012,129.8374412,0,247.1905131,-572.6164075,0
3708061981,6257.165918,5920.920237,11447.3344,-606.7403504,375.3633718,257.1780086,-4.99374774,251.3519696,-553.4737079,0
3708081970,7738.644414,6067.403504,10525.98794,-334.5810986,322.9290205,218.060318,-9.98749548,227.2155222,-541.8216298,0
3708101959,7478.137241,5548.053739,8890.53556,85.72600287,-100.7072461,247.1905131,-4.99374774,232.2092699,-553.4737079,0
3708121948,6359.537747,4562.620852,7503.105979,373.6987892,-540.9893385,226.3832309,-9.98749548,251.3519696,-583.4361943,0
3708141937,4632.53332,4550.136482,8348.71393,361.2144199,-666.6653233,103.20412,-4.99374774,227.2155222,-553.4737079,0
3708161926,3845.18576,5488.961058,9628.777934,468.5799963,-452.7664618,10.81978677,-9.98749548,247.1905131,-593.4236898,0
3708181915,4366.200107,6587.58556,11177.67202,836.4527465,-117.3530719,-182.2717925,-24.9687387,251.3519696,-583.4361943,0
3708201904,6328.742969,7532.236175,14523.48301,1303.36816,409.4873147,-381.1894108,-14.98124322,222.2217744,-604.2434765,0
3708221893,7736.979832,6942.14165,15711.16268,1806.072099,642.5288759,-369.5373328,-4.99374774,247.1905131,-625.0507588,0
3708241882,7686.210063,3701.199367,11582.16559,2068.243856,286.3082038,-143.9863932,-4.99374774,247.1905131,-665.833032,0
3708261871,5870.150468,944.6506142,5106.107064,2119.845916,-610.0695156,-108.1978677,0,256.3457173,-695.7955184,0
3708281860,2111.523003,150.6447235,-4226.375171,2066.579273,-1142.735941,-509.3622695,14.14895193,256.3457173,-728.2548788,0
3708301849,3466.493223,6257.99821,19310.82251,688.3048968,-635.0382543,-305.4509034,-4.99374774,271.3269605,-747.3975784,0
3708321838,5899.280664,12746.54111,27271.6887,-1007.072461,704.9507226,149.8124322,9.15520419,256.3457173,-728.2548788,0
3708341827,8362.862882,9329.985361,15230.09832,317.9352728,401.9966931,193.9238706,4.16145645,251.3519696,-737.4100829,0
3708361816,5083.635199,7168.524881,8741.555419,321.2644379,-191.4269967,72.40934223,19.14269967,251.3519696,-737.4100829,0
3708381805,6050.757678,7657.079868,6272.147161,-209.7374051,-410.319606,69.08017707,-9.98749548,256.3457173,-707.4475965,0
3708401794,4353.715738,7841.848534,6590.082434,74.9062161,-550.1445427,-63.25413804,9.15520419,256.3457173,-716.6028007,0
3708421783,4266.325153,7984.170345,8639.18359,121.5145283,-346.2331766,-5.82603903,9.15520419,266.3332128,-747.3975784,0
3708441772,6182.259702,8424.452437,10809.79927,-38.28539934,-3.32916516,32.45936031,4.16145645,261.3394651,-747.3975784,0
3708461761,7222.623815,8065.734891,11696.1895,0,66.5833032,66.5833032,0,266.3332128,-737.4100829,0
3708481750,6964.613515,7702.855889,11458.15419,4.99374774,-49.10518611,-4.16145645,14.14895193,256.3457173,-716.6028007,0
3708501739,6024.956648,7498.112232,10341.21928,-5.82603903,-106.5332851,-60.75726417,4.16145645,261.3394651,-728.2548788,0
3708521728,5441.520454,7422.373724,9496.443619,5.82603903,-107.3655764,-17.47811709,4.16145645,247.1905131,-728.2548788,0
3708541717,5661.245355,7520.584096,9499.772784,7.49062161,-81.56454642,20.80728225,4.16145645,261.3394651,-747.3975784,0
3708561706,6203.899276,7613.800721,9948.377789,3.32916516,-74.9062161,15.81353451,-9.98749548,256.3457173,-747.3975784,0
3708581695,6431.947089,7592.161147,10198.06518,15.81353451,-124.8436935,6.65833032,4.16145645,251.3519696,-747.3975784,0
3708601684,6382.009612,7468.149745,10238.84745,16.6458258,-153.1415974,-2.49687387,9.15520419,256.3457173,-737.4100829,0
3708621673,6240.520092,7389.082073,10141.46937,18.31040838,-124.8436935,-10.81978677,0,261.3394651,-716.6028007,0
3708641662,6243.016966,7333.318556,9990.824645,5.82603903,-78.23538126,-8.3229129,4.16145645,251.3519696,-728.2548788,0
3708661651,6320.420056,7394.908112,9965.855906,1.66458258,-44.11143837,-10.81978677,4.16145645,256.3457173,-768.2048607,0
3708681640,6337.065882,7408.224772,9962.526741,3.32916516,-41.6145645,-4.16145645,-4.99374774,251.3519696,-728.2548788,0
3708701629,6270.482579,7442.348715,9955.868411,1.66458258,-44.94372966,4.16145645,14.14895193,251.3519696,-728.2548788,0
3708721618,6244.681549,7541.391379,9958.365285,1.66458258,-42.44685579,4.99374774,4.16145645,261.3394651,-728.2548788,0
3708741607,6302.109648,7563.863244,10000.81214,-0.83229129,-30.79477773,0,-4.99374774,266.3332128,-737.4100829,0
3708761596,6390.332525,7617.962177,9932.564255,0,-22.47186483,-0.83229129,4.16145645,266.3332128,-747.3975784,0
3708781585,6335.401299,7651.253829,9861.819495,0.83229129,-20.80728225,-0.83229129,0,251.3519696,-716.6028007,0
3708801574,6208.060732,7630.446547,9851.832,0,-12.48436935,-3.32916516,4.16145645,251.3519696,-758.2173652,0
3708821563,6058.2483,7558.869496,9884.29136,2.49687387,-13.31666064,2.49687387,4.16145645,247.1905131,-758.2173652,0
3708841552,6086.546204,7540.559087,9920.912177,5.82603903,-18.31040838,9.98749548,0,256.3457173,-716.6028007,0
3708861541,6204.731567,7544.720544,10005.80589,7.49062161,-16.6458258,4.16145645,4.16145645,247.1905131,-768.2048607,0
3708881530,6304.606522,7553.043457,9969.185072,4.99374774,-9.98749548,-2.49687387,0,251.3519696,-758.2173652,0
3708901519,6221.377393,7552.211165,9856.825747,3.32916516,-13.31666064,-1.66458258,9.15520419,256.3457173,-747.3975784,0
3708921508,6164.781585,7528.907009,9857.658039,0,-16.6458258,2.49687387,9.15520419,251.3519696,-758.2173652,0
3708941497,6252.17217,7484.795571,9910.09239,1.66458258,-24.13644741,4.16145645,-4.99374774,247.1905131,-758.2173652,0
3708961486,6352.047125,7484.795571,9988.327771,3.32916516,-34.95623418,3.32916516,9.15520419,251.3519696,-728.2548788,0
3708981475,6382.009612,7449.839337,9963.359033,2.49687387,-34.95623418,1.66458258,0,256.3457173,-716.6028007,0
3709001464,6425.288759,7485.627862,9875.136156,0,-29.96248644,-3.32916516,0,247.1905131,-749.062161,0
3709021453,6440.270002,7495.615358,9801.062231,2.49687387,-32.45936031,0.83229129,0,251.3519696,-758.2173652,0
3709041442,6414.468972,7506.435145,9847.670543,4.16145645,-29.96248644,-0.83229129,0,251.3519696,-747.3975784,0
3709061431,6429.450215,7498.944523,9933.396546,5.82603903,-18.31040838,-5.82603903,9.15520419,242.1967654,-758.2173652,0
3709081420,6409.475224,7482.298697,9894.278856,9.15520419,-16.6458258,-2.49687387,0,251.3519696,-758.2173652,0
3709101409,6434.443963,7464.82058,9860.987204,9.98749548,-24.13644741,4.99374774,0,261.3394651,-728.2548788,0
