Timestamp(us),ax_mean,ax_std,ax_<lambda_0>,ay_mean,ay_std,ay_<lambda_0>,az_mean,az_std,az_<lambda_0>,gx_mean,gx_std,gx_<lambda_0>,gy_mean,gy_std,gy_<lambda_0>,gz_mean,gz_std,gz_<lambda_0>,mx_mean,mx_std,mx_<lambda_0>,my_mean,my_std,my_<lambda_0>,mz_mean,mz_std,mz_<lambda_0>,AccMag,period
1970-01-01 01:00:46,5738.71502786,1141.3357104243878,773.3843757943998,-2225.8465343413,1121.9690436465364,833.4864602928303,12660.83174923,1016.3398723002844,698.5900194623996,7.199319661800001,232.1097772715701,159.898970349348,38.2104931291,421.63650853240136,272.789462799572,-161.6059997896,491.6934228162998,336.962616898032,-132.7005232786,86.95399878169286,79.00774757782001,23.1959582533,59.5835941834358,54.567513847170005,-609.079088942,45.663105071010925,35.490898103679974,14163.1658,0
1970-01-01 01:00:48,5957.86564747,659.984108121544,463.5954037629999,-1196.060844098,588.6945747082931,415.6479348027999,12650.5446289,615.8394208390488,452.0943033460004,-41.7643769354,120.75456645128088,92.78050384788,-24.0615411923,133.16850294592396,88.41896456786803,-33.8076722,153.66799233248167,119.4204834546,-217.494359899,20.115968972190945,17.334297155039994,26.9912065347,44.42294419683429,30.355660845396,-708.105106623,28.58899317834889,23.477272701600008,14064.16225,0
1970-01-01 01:00:50,5932.53070051,423.0764752513578,258.6236985626001,-1134.1217263108,318.9401321471322,183.35876493515195,12762.4295477,281.82790957713235,172.04909082199984,17.977491864399997,107.29265855278912,55.97991216811998,24.186384887100004,71.54789623168344,40.400417965842,11.776921755599998,37.78675693403956,26.048220505208,-222.329972294,13.388794224620272,10.674635169279997,42.3136891836,12.627709405964763,9.751790586672,-708.912429173,22.44744639610161,17.85764191630001,14128.44935,0
1970-01-01 01:00:52,6043.57500446,390.0613305251047,313.3142250724,-684.9424400211001,238.1406645021041,179.693021176056,12727.2069798,396.9942448924714,285.43046939600003,12.975421213,95.0495730682088,77.83737956665999,-6.2088930239,56.78765875516511,42.827046451812,-2.9546340809000005,93.38456593654804,73.56456254026399,-222.995805328,18.86388018049112,15.73596495928,-0.8905516802999999,16.121485954775267,12.952616429754,-743.394257321,32.22488445257139,27.18230061964,14114.69432,0
1970-01-01 01:00:54,7823.479865688399,3422.419324063399,2751.664367917832,393.0329158975,3317.250157910522,2796.6172526768005,3931.92715787,10102.689329437808,9387.4064684186,47.6736450903,692.1350781505353,536.5142747088819,-742.6784868079001,2156.1597293129125,1535.5289907037338,208.6637493152,1063.6590281533067,772.023579599184,-69.3964477607,140.32444911653587,125.607071071658,53.2499967349,128.84795099152387,115.95215919348396,-841.4464941450001,239.88594051340712,204.84353222979996,14013.396,0
1970-01-01 01:00:56,12591.27716587,994.1406891276698,753.6048065907999,3608.40721069,1623.0822839057955,1191.1010538852,-2264.8976416903,1268.9657672111582,945.727932035894,-34.3070469741,314.34982556885774,210.71384922774604,90.8196255707,354.724510465081,260.775504483514,-87.7984081835,240.91920340365732,200.69755646819004,-0.0998749548000002,20.733769517861976,16.295597625167996,212.750299562,17.740085075942556,13.943875353360015,-1069.461016018,42.73508064933068,35.86709372452001,13456.33288,0
1970-01-01 01:00:58,11058.5961098812,3528.5374497446355,2631.193532944935,3943.346194477,4011.325062593157,3149.83002401622,-4916.544400166,5973.727661733412,4743.8040075238,221.0149520624,1166.2026982263856,887.1817328693281,-111.3356058665,531.4120567470402,393.34419282680005,-9.038683435400005,867.4392098080926,601.8727780455241,64.036491852,38.45004513981522,34.40392567932,168.4973716624,77.40298827480375,67.681095412848,-1174.604374686,133.54628634364587,122.08564654308002,14070.87253,0
1970-01-01 01:01:00,6175.518142901,3894.611815989389,3520.1227446750395,9494.28798402,5815.648982452196,5344.0772874996,-4187.6569798101,2819.734654873233,2428.144586925092,-214.3150071682,531.6080581468136,411.493136690436,27.4239980142,356.86190087030025,230.318304107368,-297.05308431410003,454.8993936577143,391.8450697470279,149.9372758943,41.861731391500335,35.294976739814,328.555309646,192.47213323718285,169.55571326336002,-853.930863561,394.4588724802759,356.18738047646,14060.15547,0
1970-01-01 01:01:02,6078.63943651,546.3643238559536,370.4362073727999,4980.08984007,2181.871566407714,1239.0075741738,-9835.65225712,1999.084042880796,1752.7874793167991,280.3406751942,469.4013919429518,360.725199019828,-69.3798019333,167.11269600567033,144.7853928119,230.6112706377,446.136750045305,343.4000571038401,162.271832811,14.381426304179456,11.698686368800004,224.726971224,66.00634328510375,40.810571111600005,-1246.164779854,104.82137626173524,63.88884341651998,12854.35185,0
1970-01-01 01:01:04,6134.56108829,559.4411051689481,429.7329668132,3445.36966992,759.6888506807607,656.4717525184001,-11009.6823508,599.6507444698086,505.61895611200015,-64.344439631,143.7685796599173,117.63288822362,-26.57506089,92.37530130370062,74.2869913818,-17.3116588333,78.26238626868287,58.500090192368006,165.28472728,8.912459683468622,6.879220438800005,180.865220239,28.004286149831067,24.736529434899992,-1280.7131913,27.53839706152204,23.392711964000014,13094.16016,0
1970-01-01 01:01:06,4354.9974665400005,409.3768884445232,345.6635564956001,9075.8202469,1548.9984552990238,1146.992944726,-8616.819923179999,879.9260450629888,767.1818081287998,-171.3188391382,274.8802133584732,235.46785676849603,7.5322361733,63.06096643112475,52.939552084302015,-72.3344360149,74.61843358161678,63.120305601688,195.405349076,12.887059514875284,10.83243758783999,323.39510365,36.72848186643826,27.482258398999992,-1033.630875984,82.39663349471763,65.06204118928002,13366.28716,0
1970-01-01 01:01:08,3715.74781841,146.68549117736404,110.86852403460006,9700.98752637,786.7934298122138,574.8849006872002,-8373.308137459999,777.2397596398376,597.8656282563995,121.35639299550002,193.91370236360967,164.83545644261002,-5.7178411635,45.22768225489813,35.85327773349,0.2247186493999999,43.7397038657197,26.911972405256,210.486467255,7.819673541663841,6.152297230399999,335.921087563,21.080363280230937,15.680534363660003,-1008.520647749,53.145999716009065,38.09830027051992,13387.53523,0
1970-01-01 01:01:10,4383.86965142,605.2090316099699,453.4059943735999,6439.346158640001,4485.300455517754,3077.5292126288005,-10006.83792998,1559.2933782707069,1239.0733254192,451.8759100786,1018.9508310005842,857.0987306461238,2.929665342199999,120.25126075479152,96.28611476318,145.9339547898,305.2490398231105,236.56481669040403,196.171057066,20.107486944279923,14.360353912519988,233.7656546236,129.94645210067816,90.489039467184,-1129.16959314,127.54310801126816,103.3639198864,13414.00953,0
1970-01-01 01:01:12,5824.57419733,1084.8072283059112,941.9047187036,2400.211559905,8534.467536444681,7830.148849556901,-7926.051444279999,2377.992390662658,2005.9550091832,27.0910814711,1625.9981002568002,1412.208556726744,109.7625753286,280.38819484503983,244.336086923688,-36.9787019995,707.5379930447771,601.2387385307699,198.243462368,39.15955914513393,34.15923204327999,79.5171098478,214.26139314868163,197.62823265275603,-1156.66849744,192.12844834378555,165.76179669919998,13181.0652,1
1970-01-01 01:01:14,6123.587286405941,789.8302931887457,622.8379784056466,2869.880456558416,7955.305978853912,7179.650953348101,-8180.467481702971,2152.8116470660734,1800.6459287628663,-236.6014605809901,1699.7189786144863,1531.317577004486,61.43298581316832,179.3417870005591,135.84632164115678,-131.40313774970298,743.8880549946753,646.9856036042779,173.6192593029703,26.562242184508698,22.45693401476326,93.38143464019802,203.84674350759715,184.98781493960985,-1176.431377640594,206.99814300771075,178.03608988277617,13136.79378,1
1970-01-01 01:01:16,6816.024550749999,941.0996669899556,762.980568255,4073.641395847,7625.797216334861,6763.84937489442,-8270.7948196,1938.3557745640487,1620.564025492,-222.6462429563,1563.3197927115243,1403.899626310944,-8.597569028600002,228.61641856299448,187.628752173488,-103.412192795,958.4814372679912,849.7111467033999,162.6879784552,40.02932372710932,35.105547237904,133.3913250532,194.53946648026331,172.42445488854398,-1167.113753057,192.2432301546304,166.06608232704002,13681.62415,1
1970-01-01 01:01:18,6987.2601607100005,712.5026781474621,506.4041397558,4323.97797019,7612.917976849941,6854.782358567201,-8145.63485526,1829.9454511744575,1459.8888601524002,-88.322751663,1500.5007178547532,1367.97926585596,38.7598053752,273.80305265562987,230.08692711819995,-128.4308689641,716.0579186495739,647.6153408700541,159.0425426055,31.297053452089035,26.37680910461,134.1986476024,203.60926707773243,184.14944166136,-1144.625242405,203.7006830618268,184.8742009302001,13738.18489,1
1970-01-01 01:01:20,7362.35719936,1214.3094103732274,981.5237816368,4735.288002772,7387.492555195737,6625.3948890336,-8352.10135532,1998.2112198371665,1631.5516018632002,167.8398615444,1468.6144333160712,1311.9354337778238,53.9075068539,288.0804498267104,215.12482660311,51.0693935512,865.2990584620311,769.0857577497278,158.2185742303,39.99523140067084,33.787697208488,151.3355252652,206.2283624622718,186.294922157672,-1142.968982761,193.4125925465795,174.42028940768003,14047.72941,1
1970-01-01 01:01:22,6837.15642657,1456.02866421996,1245.9137607357998,3406.0688751019,7258.8587625191985,6411.5692691319855,-8309.95412487,1764.4937888661452,1407.0964573282004,379.200234649,1657.1386179310186,1513.7094757670402,-18.1605959488,335.4302426294987,265.76858638954405,121.1483201766,913.0084463276932,815.9317724177401,151.4187543903,40.661093532022335,34.108628732536,116.237801564,185.3752161870322,166.03112611672,-1182.8690272,195.7731078587685,165.79475542800003,13265.63313,1
1970-01-01 01:01:24,5895.92652964,1396.5315633422888,1060.2415589336,1972.954825875,8430.974534088598,7720.475495545001,-8182.16412001,1976.5697350296264,1671.4729531291998,162.1386662046,1507.1140012034823,1315.937756139584,27.3574147095,361.5059829423867,305.68427791174,-113.7991880992,802.350892118704,671.9022665466879,179.5751687364,44.053760491776096,36.653442588688,81.14840077390001,201.79562447097305,185.950520010656,-1173.572333487,205.3856270349999,175.65840593716007,13141.28984,1
1970-01-01 01:01:26,6572.787421180001,1642.2943422390576,1424.2927604327997,2848.566877389,8036.526347239912,7244.196804731002,-7779.293521,1642.123873978104,1354.45353362,-188.9301228222,1587.7022437712571,1407.9538836446916,122.5632153698,374.3111755970375,322.71761853918,-223.062388641,946.3913148739632,821.14657668736,165.6592583666,45.57863046783174,38.550400894736,99.4588091551,194.2976031349665,176.30426396420597,-1177.251060931,204.54033479766127,175.78741102969994,13066.0908,1
1970-01-01 01:01:28,6627.51057349,1268.233846745172,1014.7671603084,4489.187791065,7536.914582922443,6635.873103327198,-8447.66504145,1601.3287604446043,1292.8673073560003,-182.4715424053,1628.0655712462133,1480.3226100920645,-0.4161456485000019,362.941846908728,302.84583169437,-287.8645885085,819.4692587761218,729.4761830296699,158.21857423359998,47.02700595677398,38.345324318432006,137.8357605368,194.0928528956036,172.171604794048,-1148.187449139,203.1858352019796,175.38042063320006,13724.29347,1
1970-01-01 01:01:30,6980.77661157,1491.85129406647,1161.0140566502,5416.1272467682,8067.602340441937,7220.569386768887,-7568.54072048,1649.1838222857266,1352.7753014112,-9.54638109110001,1533.2480269264022,1318.276494606812,51.2025601598,288.2910426813221,229.330873710584,-112.3926158028,886.2629212911784,755.9695128631442,168.92184022050003,48.66094369601844,40.11710601309,167.8897990241,214.41334485340423,195.421329068526,-1096.577066236,233.9342768464905,217.53264532040004,13980.61835,1
1970-01-01 01:01:32,6914.193308360001,1313.5688452054112,1065.8768367488,5455.1533854143,7392.921002047498,6584.582320551127,-7817.09619145,1633.5730402650242,1387.221840628,247.8729920149,1490.2786021547402,1333.037014216504,-36.4044210187,363.92981195326666,309.21785381463,-28.148091419499988,800.2068219423339,715.3953124786701,151.9098062567,38.70499893142,30.908635186228004,177.9105861533,192.44755662987876,173.21513161417204,-1108.312373474,225.45555822719496,202.87000322808,13777.69612,1
1970-01-01 01:01:34,5926.82950522,1137.2928876858734,836.2080528291999,4292.0429532559,7404.996135715261,6493.145467538511,-8628.621813900001,1843.2881959210356,1509.1406962180004,337.3526285919,1746.0546794247418,1576.306935977938,6.250507589399999,310.33029052048033,248.747230758576,-12.908837914100005,682.1996119154111,573.7899382533,175.12241033400002,36.19823872447383,29.76423466532,133.8740540012,194.47789942910683,172.84942281872804,-1151.516614359,220.8938764822221,190.4989919532999,13408.85557,1
1970-01-01 01:01:36,4455.904462578,1814.8441963496416,1540.9240692864005,5878.9228181232,8795.724179356635,8015.889298607231,-5944.923517810001,2654.0049380743308,2190.1685370652,-549.8199490749,1124.3688380214764,887.2694563510761,58.7930567275,188.0434580360221,153.122288207,-276.7618226748,452.1500368022415,354.04656082464805,155.2140026749,69.57281135088918,54.932390348614,214.5397258311,260.9359089436519,236.28416807268,-926.839580579,354.3771098623744,332.46042040258,13088.99704,1
1970-01-01 01:01:38,3830.354329007,1723.614876709515,1476.07159905314,10642.18413156,3877.247258348692,3564.6396750272,-5637.991136012,3435.9066233202543,3202.37690114872,176.6871179586,383.8405846315846,292.709023159604,-156.1877834782,526.2537588534782,432.5970475569281,236.628736662,480.05444863624143,393.44323548860007,129.2798060841,74.27641267325511,66.58679882803399,385.334221447,134.59449486929702,122.32518005110002,-692.374801243,238.76160756462517,221.98390556953996,13566.45407,0
1970-01-01 01:01:40,8743.49465769,1379.6122093856072,1117.370199539,5970.27511065,2309.1148371880686,1952.1392207,-7616.280949039999,1771.313781650847,1219.5730731199997,232.8917487784,366.3630598806882,296.99648851544,149.7458488925,475.9250707609799,349.9511882943001,-70.6698534305,421.8855591368579,316.83731411304007,165.584352147,22.54301693877602,18.592555134540003,196.903473392,67.03764064912767,62.01435693496,-1124.908261811,119.15160169131664,110.79028859766,13365.67089,0
1970-01-01 01:01:42,9879.27264358,2004.1494747089848,1313.1229468855995,4078.510300088,1799.0826901466278,1113.40233404192,-2704.905077971,7776.1866972746,6676.5783065777005,-143.8615494742,599.9081869813115,385.756193142964,653.1572356569,1266.7517062960396,911.9385702213082,-176.3125868748,442.1668042643083,264.33238453712,68.1896253833,111.43227319881731,99.34794795430798,122.3468196333,41.99267422887572,32.625818567354,-1140.963160794,229.03288220594317,195.2239096084,13584.15871,0
1970-01-01 01:01:44,5700.554472225,2351.222817997943,1786.7379726749998,6750.38173658,1965.024201557473,1454.7452999220002,10666.63684968,3209.238132328728,2332.7689988432,40.7739502914,504.683442396453,342.3119194467961,-53.01695517469999,703.608536179071,500.5799318206881,-51.4106329839,262.1435008304257,198.974713496002,0.8822287674,12.408656268504847,9.970849654199998,245.64245133,14.65878393353398,11.3627736038,-679.8072027600001,94.11717318131332,77.36313998400004,14181.23024,0
1970-01-01 01:01:46,6933.8769974,527.3772668009385,215.58092222000016,7565.28646163,353.37589051000145,194.7073895741998,9518.3828172,1566.623961186477,716.9816594039996,-79.85834927709999,307.6656591375984,157.942253523664,105.7925458825,334.96661262239746,176.4607347415,9.6046414881,40.14539022057638,22.933287122616,9.3632770125,7.511958967575125,6.03827330895,256.079384111,7.608678122789434,5.802069039239993,-762.653477763,36.50964814725475,21.659548530399988,14064.16296,0
1970-01-01 01:01:48,6162.858992153,1058.5878017939383,606.0929942521399,7187.950559516999,1364.7880185451058,711.5497938114391,10092.03958884,2762.498923828636,1087.4388406176,86.0422735611,479.60938315715407,234.69049670811404,-66.41684493550001,266.65476965289656,146.12704635927,-4.0865502339000015,102.4479823049969,43.32409081026,2.8963736892,7.458775519072882,5.561037483264,252.084385916,8.076539957773026,5.691540752879989,-724.850807377,58.44985125268366,38.95006716142001,14007.67091,0
1970-01-01 01:01:50,6729.19044680198,138.49017100541067,121.24234683776096,7440.651170544555,63.881262240077774,49.00099675345542,9692.748996217822,83.98582326638942,65.10800750965588,3.716469027623762,4.796431024011151,3.2048232399960788,-3.502215824257426,9.301067858752049,7.114577050093128,0.0824050782178218,10.52412833652042,7.153576681170474,1.3184812514851485,6.456850521624583,4.949200044250564,250.3631086435644,6.887141648157946,5.60517710751887,-753.2813010039605,15.146904570822835,12.660520411528262,13950.6725,0
1970-01-01 01:01:52,7203.24807337,2651.502653067058,2101.1286831802004,6436.791024403199,2334.3090962449346,1670.7951351229449,7878.6607778771,5258.783501860306,4094.424708151724,-14.157274845199998,229.83083984512183,160.25901955743203,-455.96246029660006,1145.3544026028355,813.933607445768,5.135237287499997,676.5880783392723,409.8904765896999,4.494372965999999,30.33636623182233,22.49183982096,241.689067706,33.32125098700909,26.042893835240008,-795.753702382,138.87293282760177,108.59237379028002,13739.81821,0
1970-01-01 01:01:54,8580.18246084,1502.961587181146,1146.3429253072,4519.24182981,2757.0060735332977,2396.525508024401,-8576.57863923,2404.0644796933634,1791.1328034963994,76.73725694230001,327.9368934180124,251.5184278545,-255.9711862308,563.3791500780367,379.525660514136,80.873744656,430.8355000462492,322.23605479332,139.9913949739,26.38017142190429,17.847654428968,215.688287813,23.752727603321414,19.19596630848,-1191.69963778,63.86600075792055,53.38932228839996,13482.1701,0
1970-01-01 01:01:56,8949.04563741,1223.4044473833817,994.3850124952002,7710.046885649999,2023.8173331861733,1612.2754028380004,-2693.103187431,5633.242801296894,5071.281998997279,-102.2136933288,237.8012002991312,179.732638246416,524.1187940399,582.3500511213608,492.859764219686,-149.7624947232,233.9959558266342,193.5566636552641,107.606940887,64.31005740760546,58.553356835600006,255.996154981,17.51478111216075,13.38723893536,-1060.339103446,75.3934507605065,60.14136854995997,13522.5507,0
1970-01-01 01:01:58,9895.40244859,445.2272006333732,336.4970329388003,8563.02061424,374.1675074894195,302.6817038928,3886.36753284,928.1243104114928,528.6860757208003,-0.0499374766999999,84.95005428685268,48.87181163232199,3.3458109849000044,285.9549164841631,144.677860780846,10.395318213,109.73203247630036,61.51914361797999,15.4223576037,7.593558411952328,5.8471792287660005,261.838839834,8.440619028060864,6.781509422120013,-994.912685227,18.93630870808345,15.201467564779996,13684.06894,0
1970-01-01 01:02:00,8638.45949686,2587.1182407588685,2047.3075682700005,8750.219571360001,1718.7875759499725,979.4798408704004,1703.5338123497,3316.869054249794,3048.283495445389,-138.9759996084,261.28794659920663,214.675888682288,-399.8493815284,636.361880076739,494.873076849824,-194.1985266978,306.47672389136176,262.112497213408,71.0527074284,78.02327847615989,68.926869015856,273.832157323,23.49657074607791,16.20837350312,-966.040500346,99.36689667571537,63.981560645320045,13134.44872,0
1970-01-01 01:02:02,4015.364359893,1816.1308811035544,1316.82447925482,10290.74081138,4979.212571427984,4054.3247471788,-6764.588948838,4060.1599167328286,3407.325468471721,343.15369888450005,627.5926151266339,530.5407536671901,33.5579848076,389.8695084736455,279.385537734232,162.7212701106,370.1809005264302,303.46405767436795,159.1340946599,59.80400040445735,47.27081611093202,345.792062265,125.23766509548032,108.0160952872,-898.824655757,328.1010762860609,290.18601535276,14187.3004,0
1970-01-01 01:02:04,5892.5890415700005,603.899861223185,495.8425297870001,2933.660339283,7747.677325643552,6771.844864697381,-7700.9332962,2276.9219626648087,1937.430303296,152.9834620347,1440.9813192491413,1196.4342100313818,33.133516257000004,238.33417753762083,197.44845772856,50.46182090679999,670.2588557890685,561.715555575536,173.399567368,31.005982139385733,25.84031414344,113.657698564,213.8491276355697,193.12420510648,-1182.552756558,158.15519858230277,135.55095458576,12641.10421,0
1970-01-01 01:02:06,7611.54521158,1627.831597397986,1319.2018362084,4101.980914554,7839.071374310629,6902.90976900628,-8185.9177535,3127.877168058859,2632.3209543700004,-281.0564457004,1765.142312034434,1528.8481885075678,150.8195046599,187.8232247525979,152.680341526902,-191.0191739426,966.0988428805404,852.9054806788799,146.3584233474,34.79600919682887,27.886751958184,116.9702179031,203.65411894047352,180.385487532404,-1161.329328673,169.79291323237064,153.64030636624005,14251.32493,1
1970-01-01 01:02:08,8186.22570146,1659.2310916525098,1383.1239711863998,3969.604984997,7265.349777367145,6479.921524503419,-7850.61256164,1498.401929588826,1202.1472238264,255.3136761039,1504.0969090429712,1355.110710891632,41.6228874137,342.67073008663806,280.22332214513006,159.8415422457,959.1394805359488,851.873439482472,140.3159885878,38.3407531169767,32.789946411224,138.2019687058,182.444605564168,162.032965215388,-1169.435845807,178.56133324443735,157.31037804002,13902.26332,1
1970-01-01 01:02:10,7412.78572854,977.8539203352786,718.6948480828,1768.818740996,7949.218046657383,7099.82289672376,-7173.59353476,2462.5842866652174,2177.9058902088,255.1305720089,1642.451982420312,1435.383541228388,-8.6475064987,246.3187653718841,193.9821309683,150.7778901017,919.2994967201836,800.506418530198,144.4441533836,33.78927763717187,28.929612950728007,61.589555459900005,209.03431026913947,187.61510259549195,-1220.022510383,184.10757420638205,154.81483579912003,13026.51019,1
1970-01-01 01:02:12,6826.428191870001,1310.4470736044354,1132.8454908385995,2277.115677594,7624.873481164534,6864.504852317879,-7743.06388124,2027.6890369729635,1699.7607031464,-233.0249154025,1612.722494295881,1411.4847962232002,79.53375567910001,340.3719419974125,253.287546216066,-181.0400014162,723.6189727363139,622.286885883152,161.34798948,45.584325556534985,37.68415211080001,90.1121779693,194.6822042841408,177.10459527624403,-1196.759968873,198.45796032720733,172.29694792255998,12902.1934,1
1970-01-01 01:02:14,7407.04291875,1434.7426359860326,1146.71229608,5971.215599902,7154.237101234011,6243.15579266152,-8192.15993854,1655.8075190513462,1326.6989497352,-257.01987332,1564.7321022791907,1354.3150404315998,-11.935057099600003,404.0963446973128,309.80578437705606,-291.1604619717,939.4482663557492,811.8808442454321,147.0325792927,41.55621612934572,34.51245646744601,181.3479491771,174.45719760364332,153.52894572610597,-1119.107191462,205.95100705433777,186.80694775180004,14222.58267,1
1970-01-01 01:02:16,7174.55899269,1267.7091601293075,1062.8859148472,4699.582706275,7340.602753095416,6297.13920415,-8414.86444167,2640.584084677198,2153.9239160092,475.1717432886,1637.9133094131928,1473.8254113180842,64.9353664451,302.6308114453839,253.999321718904,124.0613397225,1027.3500097967983,911.86799193435,143.1124873261,33.92423089433488,27.577139605812,153.6076804827,186.0018664992216,164.43812058537603,-1164.084212801,187.21785260137472,165.33133561084,13992.7661,1
1970-01-01 01:02:18,7002.690841240001,1453.1584979132,1271.6287317656,1654.8530950560005,8460.741319913677,7693.170016086241,-6641.04362986,2861.2103095768807,2501.3459375023995,160.04129215269998,1585.5771170511182,1421.573664806246,106.4916705565,194.0766469906509,167.53274605637,64.9520122729,1083.2381049441508,959.5319824235,146.98264181759998,33.53644568122176,29.143511811695998,69.1051458084,203.63903661767583,185.29550677144005,-1199.531498867,195.22961523401077,166.84377537556,12881.08764,1
1970-01-01 01:02:20,7302.86501791,839.0125044020107,695.48757073,3993.2420576107,7798.097780961506,6914.493765788229,-7418.178976069999,2447.996428993975,2002.9968792602,-401.821911866,1752.119919241851,1577.0784700154395,33.1501620757,334.2126417337181,278.395277556354,-305.509163853,1014.370108761868,901.27292377664,134.8561577208,37.938493500081705,32.984702572032006,124.0446938663,189.28844714362677,168.17078056572197,-1170.867386894,204.8790129161005,176.64883258932002,13461.73913,1
1970-01-01 01:02:22,7495.407284979999,950.7005556540984,776.6734245588,6251.4563999831,8183.267380185517,7250.712979840618,-7296.364822849,2633.502901000957,2034.38957508536,59.400629335600016,1626.5915346004615,1465.7293810291117,49.4048109758,310.1525011106453,266.11215623943207,-206.2833962416,1009.5373896334744,881.157608511568,141.722560861,36.50409468098561,28.479010450119997,172.95013006739998,200.34933881756308,179.44200212912,-1083.884624107,242.827703693122,226.40337239085991,14527.06092,1
1970-01-01 01:02:24,7293.69316787,953.0465834670064,724.3449407126,4839.316091201001,7830.612297332896,6848.37238407488,-7253.5933734,2394.3526008507943,1848.355659432,470.6024641487,1770.4222332112506,1619.202396769404,173.6991922234,313.8543524672703,244.232549888132,163.92809248109998,1115.9838589657843,1007.8927672055464,134.02386643260002,32.75227338396235,25.993455734704,137.3114170255,188.36213028013543,168.22438011995,-1150.25153159,224.7876825841763,195.558490712,13662.89041,1
1970-01-01 01:02:26,6639.05445374,741.3977201625354,633.4342624808,2208.8844376724,9143.013367945714,8399.116824554496,-6455.19298478,3101.0747048827534,2739.1227367796005,157.65261619720002,1667.211264399854,1476.8895749110245,-13.8493270655,318.327683366735,239.64928821169005,1.2983743866999935,956.220615039304,840.1314739627,151.6767646945,38.0555496558346,30.29606879394,67.2574591471,222.5853134935838,205.011988055184,-1171.916073871,221.7338959110499,190.2977439451201,13159.45113,1
1970-01-01 01:02:28,3796.509080124159,2568.620554985669,2174.4210039784057,10835.122354828316,6664.754921053136,4795.1080960111485,-3365.6788501500987,2446.395738891978,2061.2049117563533,-675.9194135761386,867.6604826427323,736.9809238180453,79.84228028386138,354.61825699950145,236.9080727461229,-543.3873262828713,692.640785245549,569.2965435408686,161.29970011049505,39.64940312584721,30.814603900707777,394.0775650539604,228.74443477234672,176.49535970555826,-595.2942850683169,420.7994538263774,364.4296865354573,13952.2426,0
1970-01-01 01:02:30,6144.382125531,2269.2633918469983,1918.24265981908,9788.21997642,2882.060333185548,2258.9605748796,-5128.7703559582,2469.257268166648,2053.854870925144,84.7355762299,471.7328219567413,297.77767711247395,-292.9748569855,416.3485147894238,321.07367676734,334.6227131477,333.82525543524133,269.0364949123921,161.089979183,18.7955510048026,15.616281473980004,318.825824465,27.581728680855413,21.29683598790002,-757.343459338,161.77109031964835,116.68557427272002,13303.26463,0
1970-01-01 01:02:32,8948.11347117,2113.8441811111675,1665.7611044039995,7721.2328806547,3143.7010174499783,2301.6136725357965,-5316.44371897,1782.649943527451,1496.6987734372,216.5122561801,343.4372773941901,257.593488420328,128.8553375223,942.4091708340482,595.227431448808,104.7438588435,341.5066125177001,271.43182924146,144.469122124,44.25059712591228,39.51619170064,259.425195094,45.468361472432434,38.651607503200005,-951.533663107,146.8860980548609,134.92407267355998,13511.57277,0
1970-01-01 01:02:34,9566.93036841,1137.4552941104012,938.7278630182,2884.9380068165,1353.1249250723013,1117.6173900235,-8605.65889699,947.5469649514164,730.6372292907998,-8.8222876735,243.89871744861617,191.94634646829,41.8642518859,293.91426176709484,243.042373345408,-133.5577833099,205.03303085968847,174.374346923704,137.369677416,27.91762167524868,22.979562516,162.871082537,16.762148222757844,14.060229677820008,-1230.10155789,27.84235052562145,21.980812909999987,13319.92621,0
1970-01-01 01:02:36,8448.94677017,1106.328730941506,850.6671165734,5591.765677695799,2867.7135046723715,1914.319238648468,-8111.477620683,2475.394442059549,1598.89948302968,32.525943611900004,297.7972798537021,215.43693583889,35.7552338167,584.2630835540085,437.995621791306,93.3830827301,423.3139947113368,309.675614013298,168.5140174936,30.87917611555811,23.55351059844801,191.193955148,28.754400259889223,24.02192412615999,-1204.22562169,33.41129491394149,28.78462774239999,13436.72154,0
1970-01-01 01:02:38,9952.45601679,646.9708071207109,484.0489623206,3488.59055659,454.6973625228858,354.8340747972,-8186.83327408,616.4739163666882,428.67995182400017,-8.988745930099999,172.5667959074396,131.90152364109997,-20.9404488571,241.2245506277772,176.19606609349998,-39.1593051977,198.4548674894089,124.65226650817996,135.1141680162,11.107439584654063,8.683128560504,158.235220055,13.552221582766943,11.002225013800008,-1255.6362547,19.166033206103783,15.97749604600004,13378.72208,0
1970-01-01 01:02:40,9155.27909625,755.3352468350707,557.9780683199999,4044.46126336,1048.2975246781978,793.8670644864001,-8735.23832799,503.83577177133503,376.337984929,-40.0415339684,253.99773831790665,183.20312646676004,-7.5322361744,191.279648742148,132.75462221396,3.6204671092,205.18248182988484,140.564011386896,147.049225119,13.715729488049965,11.098104972519998,202.42156465,22.69056382887951,19.903580369,-1210.69252504,25.68548030935518,20.403621004,13347.69887,0
1970-01-01 01:02:42,5421.212546563,2472.0615782994046,1887.2537916733,9915.893460075,5902.075740893836,5305.315984125,-4433.8154517413,2812.1444442526345,2334.6396567438737,67.2574591517,831.4189000244965,648.6358964584321,109.9956168896,446.7528343975754,328.9794452877759,-40.840533626500005,768.9442442568421,607.71180082184,128.1811815716,34.34569878803047,28.004770862648005,360.706722177,125.27260369980316,111.49756974578004,-773.9143789020001,385.64163406749975,344.81561809376,13576.88192,0
